Formatted ID,Name,Description,Project,Creation Date,State,Severity,Environment,Resolution,Defect Reported By,ServiceNow_Problem,ServiceNow_Incident,ServiceNow_Problem_Type,Owner,RCA Root Cause US,Iteration,Schedule State,Accepted Date
DE745824,Member Group Contract Migration /GET Member group V2 response,"SA: SonaliPO: TerencePR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/805ÿIssue Description:When the child affiliation effective date is in future, it is working as an Standalone MG (MG#4088456) and GetMGv2 API response memGroupContractMigrationList gives all the data, which is not expected. The logic should only consider if ÿmemGroupAffi.expirationDate is after currentDate, and if yes, should send the memGroupContractMigration records where ÿmemGroupContractMigration.affilmemGroupID = input memGroupIDÿin the response.ÿSee US5621785 for original implementation.Environment: AlphaÿÿSteps to reproduce:A Member Group exists in Cirrus with a future effective child affiliationGroup has an active ContractÿChild is inheriting Parent ContractRecords exist on the memGroupContractMigration table for the Parent Group where memGroupContractMigration.affilMemberGroupID = 0And records exist on the memGroupContractMigration table at the PARENT Level for the Child Group where memGroupContractMigration.affilMemberGroupID = child memgroupIDWhen the CHILD memGroupID is queried in the GET Member Group API EndpointÿExpected Result: The response will only contain all memGroupContractMigration records under the memGroupContractMigrationList, where memGroupContractMigration.affilMemberGroupID = child memgroupIDÿActual Result: No records are returned for the child memgroupID since, existing logic is checking if today's date is in between effective + expiration dates.ÿÿSample Response schema showing the memGroupContractMigrationList node:ÿ ÿ ÿ""""contractList"""": [ÿ ÿ ÿ ÿ {ÿ ÿ ÿ ÿ ÿ """"contractDescription"""": """"string"""",ÿ ÿ ÿ ÿ ÿ """"contractStatus"""": """"string"""",ÿ ÿ ÿ ÿ ÿ """"currentRenewalDate"""": """"string"""",ÿ ÿ ÿ ÿ ÿ """"effectiveDate"""": """"string"""",ÿ ÿ ÿ ÿ ÿ """"expirationDate"""": """"string"""",ÿ ÿ ÿ ÿÿ ÿ""""memGroupContractMigrationList"""": [ÿ ÿ ÿ {ÿ ÿ ÿ ÿ """"contractOptType"""": """"string"""",ÿ ÿ ÿ ÿ """"productType"""": """"string"""",ÿ ÿ ÿ ÿ """"migrationInd"""": true,ÿ ÿ ÿ ÿ """"originalContractDate"""": """"string"""",ÿ ÿ ÿ ÿ """"migContractOptEffDate"""": """"string"""",ÿ ÿ ÿ ÿ """"originalSourceSystemType"""": """"string"""",ÿ ÿ ÿ ÿ """"affilmemGroupID"""": 0ÿ ÿ ÿ }ÿAPI/Service Name and Version: GET Member Group V2Endpoint:ÿhttps://memgrpgatewayservice-cirrusalpha.ocp-ctc-core-nonprod.optum.com/v2/api-docs?group=membergroup-v2Application:ÿmemgrpgatewayserviceResource URL:ÿV2:ÿ/cirrus/v2.0/membergroupsDocumentation:ÿGET V2ÿÿ",QIB - Rogue,24-07-2023,Submitted,3-Medium,Integration,,Internally Reported,,,,Visweswar Gaddam,US5621785,2023.PI46.1,Accepted,24-08-2023
DE745196,[Dry Run 12/1]  Home Address Error (ERR2090) When Same Member On File Twice During Member Enrollment,"Member data was sent in two times for the same member.ÿÿNOt a defect.ÿÿDaveÿÿ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -PO:ÿSA: Keith WaltersPR:ÿÿ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -ÿDefect Description:Reported by: Mcpherson, Deborah B <deborah_mcpherson@uhg.com>Env: StageQIB Team - In reviewing the errors for 12/1 that were produced I came across one we have not seen in the past.ÿÿEnvironment = StageMember Group = 1001859428Member ID = 1146978166Error Code = ERR2090Note:ÿ Only 1 error was seen for this reason and it appears that the husband and spouse may have dual coverage under same employer.QueueDetail IDError CodeMessage DescriptionError Queue Status84032ERR2090Member Addresses: Member Address ID: 1150038637: Address Type: Only one address per Address Type is allowed, unless diagnosis or provider filters are being applied.OpenÿNote ? Only 1 Address was sent for the member.ÿPlease triage and clarify as this appears to be a defect.ÿÿÿ I have attached the Error/Member Detail and supporting JSON.ÿDefect Analysis:Upon review of the JSON File, named as USPMIG_PRI_INT_1001859428_20230720_101018005.json per the Member Enrollment Error Queue, processed on 2023-07-20, Member 1146978166 (MICHELLE BYLAND) was sent on the JSON file twice:The 1st instance beginning at file line # 1386For this instance she comes through as a Spouse picking up coverage for Medical, Dental, and Vision coverageThe 2nd instance beginning at file line # 4692For this instance she comes through as a Subscriber picking up coverage for LifeShe has the same Home Address in both casesÿSee the Notes section for the Steps To Replicate the error.ÿÿÿÿÿÿÿÿÿÿÿÿÿÿ",Heimdalls,21-07-2023,Closed,3-Medium,Staging,Not a Defect,Internally Reported,,,,Dave Haas,,2023.PI46.2,Accepted,31-08-2023
DE745049,Split Platform - UI EPS Validation Errors,"SA: Laura StrombergTA:Dev: Mujib AdemPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/693Branch: defect/madem1/DE745049_EPS_UI_validation_errorsQE: Anjali ChauhanPO: Nancy McPherson-------------------------------------------------ÿIssue: Unable to move the Enrollment Process Schedule version status from Building to Building-Validate. Upon the Validate action, it displays errors which stop a user from moving it forward, which is necessary to apply all of the split platform - demographics overlay code.ÿÿImpact: Urgency - Immediate action needed. This is preventing UAT testing from commencing in Alpha to validate the Split Platform requirement for Demographics override when a member has an existing Medical plan.ÿEnvironments: Tested in Alpha and StageÿSteps to Replicate Process Schedule Validation Issue (Alpha or Stage?)In Cirrus navigate to Tools > Schedule Menu, then select ?18. Enrollment Process Schedule?Create a new Process Schedule ? Enter a name in ID field, Description and Effective dateSelect Perform Action of ?Add?In ?Enrollment Process Schedule Restricted Criteria? section click ?Edit? ButtonSelect an ?Enroll Transaction Type? of ?Change?Select Perform Action of ?Add?In ?Enrollment Process Schedule Restricted Transactions? section click ?Edit? ButtonSelect a ?Restricted Action Type? of ?Change?Select a ?Restricted Transaction Type? of ?Demographics? (or ?Benefit Plans? as ?Demographics? requires a Rule Set Name, which is only set up in Alpha Environment)Select Perform Action of ?Add?Return to the top ?Enrollment Process Schedule? section and click the ?Edit? buttonSelect Perform Action of ?Validate?Expected Result: is a change in the Version Status from Building to Building-ValidateActual Result: error displayed at top of enrollment process schedule screen (see screenshot below):ÿEnrollment Process ScheduleNo process schedule threshold or settings record(s) are associated to process schedule Jefftestingagain. -- Not an issue. Data setup issue.[JWW - Neither should be required for a process schedule. ÿRestricted Criteria should be able to stand on its own. ÿNeed to determine if workaround - checkbox unchecked for SC ID - works. ÿIf so, ok, else a change is required.]ÿRecord already exists.ÿRoot Cause:Copy/paste error when creating the duplicate check methods. All issues below should be fixed.com.optum.cirrus.member.core.enrollmentprofile.businesslogic.impl.EnrollProcessSchedRestTransImpl#validateDuplicateFor update path, incorrectly performing the PK not equals check.PK update check is also being performed twice. once explicitly in the code, second within the isDuplicateEntry methodcom.optum.cirrus.member.core.enrollmentprofile.businesslogic.impl.EnrollProcessSchedRestCriteriaImpl#validateDuplicateFor update path, incorrectly performing the PK not equals check.PK update check is also being performed twice. once explicitly in the code, second within the isDuplicateEntry methodÿÿÿÿÿ",QIB - Shazam,21-07-2023,Submitted,2-Major Problem,Production,,Internally Reported,,,,Mujib Adem,US5089581,2023.PI45.4,Accepted,25-07-2023
DE745016,"CMT: Prod Issue with MapID 6,7,8,9","Branch:ÿPR:Dev; Viswanath & RajeshÿIssue:As these MapID 6,7,8,9 created last year and its have issue with Sequence and sequence Override ( as some id are missed and creating Index Out of bound exception).ÿÿFix:rearranged ÿSequence and sequence Override id those whihc are creating issue for MapID 6,7,8,9ÿÿ",Thunderstruck  (CMT),21-07-2023,Submitted,3-Minor Problem,,Design/Code Change,Internally Reported,,,,Viswanath Nadigadda,,2023.PI45.4,Accepted,21-07-2023
DE744869,[PRB1405202] Cirrus -MemberBenefit UI - Can not assign benefits,"PO:SA:PR:ÿ***Pull request to prod if possible - this is blocking for moving members on this group and only partial work around exists***ÿÿDescription: On the member benefit page. Cirrus is timing out and failing when selecting popup for benefit bundle option ID for Group 1307302 China General Chamber of Commerce USA in production. This is due to large data set and inefficient transformer logic. The initial read is returning over 1750 records and then doing additional reads for each one of those records in the transformer leading to 504 time out.ÿÿÿÿÿProblem code - Member benefit Controller :ÿpublic Response getMemberBenefitBundleOptionList(Request request)ÿmemberBenefitPlanOptAffilViewWithBenefitTransformer.transform(memberBenefitPlanOptAffilView.listPlans(qp, baseListFieldsForBenefitSummary));ÿÿ",Ronin,21-07-2023,Closed,2-Major Problem,Production,Design/Code Change,Customer Reported,5761282b47003950af04e8bd416d4335,,Incident,Pam Heuer,Initial query returns all possible plans before filtering and does excessive work on the full list,2023.PI46.1,Accepted,21-08-2023
DE744066,10k Prime migration enroll load - 139 files failed to process due to enroll profile set look up failure,"A load test of 10k enroll files\320k members were executed in performance on 7/14, overall processing close to 24 hours end to end. Out of the 10k files loaded, we observed 139 of them ended in ERROR status failed to process further, log here Search | Splunk 9.0.4 (optum.com) indicated time out when looking up enroll profile in core and error reflexted on file processing logs.ÿ",Ronin,19-07-2023,Closed,2-Major Problem,,,Internally Reported,,,,Pam Heuer,,2023.PI45.5,Accepted,27-07-2023
DE744061,10k Prime migration enroll load - slow vws significantly impact the overall processing time,"A load test of 10k enroll files\320k members were executed in performance on 7/14, overall processing close to 24 hours end to end, the main contributor of the slowness were due to two views, memGroupContractAffilPopView and memGroupPopCatPopTypeView, queries calling the vws executed over 600k times combined. The queries calling memGroupContractAffilPopView had an average of 17 seconds. Tuning the vws further or caching the executions will likely need to be done.ÿÿCirrus: Long Running Queries | Splunk 9.0.4 (optum.com)",Ronin,19-07-2023,Closed,2-Major Problem,Performance,Design/Code Change,Internally Reported,,,,Aaron Gorman,We hit a view numerous times during enrollment.  We should be caching these searches as majority of them have the same parameters.,2023.PI46.1,Accepted,10-08-2023
DE744022,JSON FPP:  Life benefits failing to enroll,"SA: Laura StrombergTA: Mujib AdemDev: Mujib AdemPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/865Branch: defect/madem1/DE744022_FPP_JSON_NonMigration_enrollmentQE: Sonia MehtaPO: Nancy McPherson-----------------------ÿDescriptionWhen enrolling a member via the CIDM JSON file, life benefits fail to load when the migration indicator = False and the finProtectPlanCodeID is passed in the benefitOriginalSourceSystemID field.ÿSteps to recreate:Create a CIDM JSON enrollment file with """"migrationJsonInd"""": """"FALSE"""" and ÿ""""benefitIdentifierList"""": [{""""benefitOriginalSourceSystemID"""": """"finProtectPlanCodeID""""}],Process the fileExpected result:Cirrus should match using the finProtectPlanCodeID and enroll the member into the life benefits.ÿActual result:The enrollment fails due to error: ERR20730 - ÿPlan Option ID: No Plan Option ID found using the Original Source System ID.Attached a sample file that has been tested in Alpha.ÿÿÿBackground on functionality:FPP products:When the migration indicator = true, it expects the Plan External ID as the benefitOriginalSourceSystemID ÿ[New functionality added around February this year F782951 & F954043]When the migration indicator = false, we need it to utilize the finProtectPlanCodeID as the benefitOriginalSourceSystemID ÿ[This is what is broken]ÿMedical/Dental/Vision products:When the migration indicator = true, it expects the Plan External ID as the benefitOriginalSourceSystemID ÿ[Old existing functionality]When the migration indicator = false, we need it to utilize the benefitBundleOptionID as the benefitOriginalSourceSystemID ÿ[Old existing functionality]ÿWorkflow:JSON Processing Logic Changes for FPP_US5106703_Modified.vsdÿ*For migraton indicator = false, follow Non-PRIME FPP Logic tab flowÿ",QIB - Shazam,19-07-2023,Open,3-Medium,Production,,Internally Reported,,,,Mujib Adem,,2023.PI46.1,Accepted,23-08-2023
DE743680,CMT: Getting ?Internal Server Error? in local as well as in Alpha env.,"PR: DE733059: CMT: re-Authorizating on every map save operation by mverma67 ú Pull Request #546 ú cirrus-apps/cmt-ui-service (optum.com)Branch :defect/mverma67/DE733059_reautherization_issueDev: MonikaÿDefect Details: Getting ?Internal Server Error? in local as well as in Alpha env.ÿError Details: ?A collection with cascade=""""all-delete-orphan"""" was no longer referenced by the owning entity instance: com.optum.cirrus.isl.member.edi.model.v1.FileColumnPropertyJoin.logicalDerivationRowsets; nested exception is org.hibernate.HibernateException: A collection with cascade=""""all-delete-orphan"""" was no longer referenced by the owning entity instance: com.optum.cirrus.isl.member.edi.model.v1.FileColumnPropertyJoin.logicalDerivationRowsets?ÿSteps to Reproduce:ÿCreate a new map and add few rows while creating it.Click on Activate button, Activate window will Popup.Close this window and again click on Activate button and observe.ÿExpected Result: Only Activate window should pop up.Actual Result: Activate window pop up along with Internal Server Error.ÿÿPart of Logs:ÿCaused by: org.hibernate.HibernateException: A collection with cascade=""""all-delete-orphan"""" was no longer referenced by the owning entity instance: com.optum.cirrus.isl.member.edi.model.v1.FileColumnPropertyJoin.logicalDerivationRowsets",Thunderstruck  (CMT),19-07-2023,Submitted,3-Medium,,,Internally Reported,,,,Preeti Tyagi,,2023.PI45.5,Accepted,27-07-2023
DE743515,CMT:  StackOverflow issue on Alpha,Branch:ÿPR:Dev: SriramÿIssue:Alpha have issue with MAPiD#16 where its throwing stackOverflow.ÿroot:ÿÿFix:,Thunderstruck  (CMT),19-07-2023,Submitted,3-Minor Problem,,Design/Code Change,Internally Reported,,,,Sriram Kumar,,2023.PI45.4,Accepted,24-07-2023
DE743367,Custom Attributes not assigned at dependent level,"Had a conversation with the submitter - issue is no longer occurring in prod.ÿÿSubscriber enrollment was sent via EDI feed on 06/27/2023 for an effective date of 07/01/2023. The dependent file was then sent over on 06/27/2023 with the same custom attribute as the subscriber, but the attributes were not assigned at the dependent level which causes access to care due to the BILPOP and STPOP holds at the member level. The holds were manually closed out without resolving the attribute issue therefore there is still an access to care issueProduct entered by customer: Cirrus",Heimdalls,18-07-2023,Closed,3-Minor Problem,Production,Not a Defect,Customer Reported,28e227aa47887150a265a09d416d4380,,Incident,,,,Accepted,26-10-2023
DE743095,"Claim id 158736185 is not opening in """"Member QUEUE, Please have a look on priority.","Claim id 158736185 is not opening in """"Member QUEUE. Able to see a record related to claim id 158736185 in the database, that is in memberqueue table but unable to pull the record in UI.Navigation path : Membership -> Member QueueÿThis is the issue:MemberQueueImpl.getMAQList() has following filterqp.addQueryFilter(new QueryFilter(ClaimFieldConstants.REQUESTSTATUSCODE, GenericUtilities.getDelimitedString(ÿ ÿ ÿ ÿÿReferenceConstants.REQUEST_STATUS_OPEN, ReferenceConstants.REQUEST_STATUS_IN_PROGRESS, ReferenceConstants.REQUEST_STATUS_PENDING)));ÿÿOur filter is O, I or P, but the record you were retrieving is RÿÿThis is WAD.",Heimdalls,18-07-2023,Closed,3-Minor Problem,,Not a Defect,Customer Reported,85125a6a934079dc65e6be774dba1025,,Incident,Dave Haas,,2023.PI46.1,Accepted,17-08-2023
DE742772,[PRB1404398] New Member Error Queue date field,"PO: Nancy McPhersonSA: Neha/ Anne RoeberPR:ÿ01/17/24: This issue is no longer occurring (confirmed in Alpha). ÿClosing defect. ÿAMR.ÿDESCRIPTION: Entering dates manually into the date range fields in the new Membership Error Queue is not working. If you type a date into the field, and then navigate to the next field, the dates that were just entered revert back to the original default dates. Product entered by customer: New Membership Error Queue (https://cirrus-membererrorqueueui.hcck8s-elr-prd011.optum.com/index.html)ÿSteps to reproduce:ÿGo to ÿNew Membership Error QueueEnter date range manuallyand than navigate to next fieldSystem will revert back the date to default datesÿÿÿExpected: System should allow manual entry of dates in Date Range field.ÿActual: Entering dates manually into the date range fields in the new Membership Error Queue is not working",QIB - Shazam,17-07-2023,Submitted,3-Minor Problem,Production,,Internally Reported,b8967e1e4700f1dcaf04e8bd416d4370,,Incident,Kritika Singh,,2024.PI48.1,Accepted,17-01-2024
DE742599,Cirrus - Unable to enroll child on medical plan PO100002 - OK SUREST B4000. Receiving error message in cirrus :  Please select an option from the menu. The app,"PR :https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/750/filesACCESS TO CARE : unable to enroll spouse on medical plan PO100002 - OK SUREST B4000. Receiving error message in cirrus :Please select an option from the menu.The application reported the following error message:Last User Activity Log ID = 1123982852 Product entered by customer: CirrusÿÿSteps to reproduce :-ÿEnroll a member without adding the HOME address to it. Add affiliations to it.Try to add the plans to the member from Guided Entry, it will fail the screen will break.Note :- ÿPlease check it for the normal group also not necessarily this problem exist for the Surest only.ÿ",Ronin,17-07-2023,Closed,2-Major Problem,,Design/Code Change,Customer Reported,352d211e93c4b1dc984fba1e1dba107b,,Incident,Aaron Gorman,,2023.PI46.2,Accepted,29-08-2023
DE742553,Membership Error Queue - View Submitted Data functionality,"SA: Laura StrombergTA:Dev: RajPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_member-error-queue-ui/pull/110Branch: defect/DE742553/bpanda3_Membership_Error_Queue_View_Submitted_Data_functionalityQE:PO: Nancy McPherson-------------------------------------------------ÿReported By: Wellan, Jeff W <jeff_w_wellan@optum.com> ÿÿIssue: Two payloads are exactly the same and persisted in enrollEditQueue.payload (new membership error queue) memberEnrollmentErrorQueue.payloadMessage (old member error queue) for a given memberID, but how it gets represented in the UI is different between the new queue and existing member error queue.ÿ Data in the new Membership Error Queue basically stops at very limited SubsAffiliation related data and the 'Submitted Data' is incomplete.ÿÿMembership Error Queue (new):ÿExisting Member Error Queue (old):ÿSteps to Recreate:Process a payload that will generate an error or warningNavigate to the membership error queueEnter corresponding search criteria to the above payload and click searchExpand the results record and click 'View Submitted Data'Expected Results: All corresponding segments of the payload from enrollEditQueue.payload should be visible. All fields that are displayed currently in the old member error queue should also display in the new membership error queue 'View Submitted Data' screen.ÿActual Results: Some segments are missing from the payload that are present in the enrollEditQueue.payload tableÿ",QIB - Shazam,17-07-2023,Submitted,3-Medium,,,Internally Reported,,,,Mahesh Gurala,,2023.PI47.5,Accepted,04-01-2024
DE742172,CMT:Prod Map#4 issue not processed for Row 233,"Branch:ÿPR:Dev; KamalÿThe below file failed during output mapping to JSON in the Custom Mapping Tool. Please review, and take necessary action.ÿFile Name: Proprietary/archive/SURESTNB.78800334SUREST.202307131342.cpfMap Name: Cirrus Proprietary Map v2ÿLink to Map: https://cirrus-cmtuiservice.hcck8s-ctc-prd007.optum.com/view/4Mapping Environment: phi,prdError Description: While attempting to apply your map to your file, issues were noticed that could prevent a successful conversion. These issues are usually related to data integrity.Courses of Action: Read the error message below carefully. Most of the time this error can be resolved by the user. If the problem persists, contact your administrator.ÿYour map has too many columns for your file on row number 233. Expected 28, found 785. The number of data entries in your file on every row must match the number of columns in your map.Custom Mapping TeamÿYour map has too many columns for your file on row number 233. Expected 28, found 785. The number of data entries in your file on every row must match the number of columns in your map.[com.optum.cirrus.isl.member.edi.util.fileIterator.row.Row.initialize(Row.java:95), com.optum.cirrus.isl.member.edi.util.fileIterator.row.Row.(Row.java:70), com.optum.cirrus.isl.member.edi.util.fileIterator.DelimitedRowIterator.next(DelimitedRowIterator.java:131), com.optum.cirrus.isl.member.edi.util.fileIterator.DelimitedRowIterator.next(DelimitedRowIterator.java:26), com.optum.cirrus.isl.member.edi.util.applyMap.MapApplier.applyMapToFile(MapApplier.java:361), com.optum.cirrus.isl.member.edi.util.applyMap.MapApplier$$FastClassBySpringCGLIB$$e6dac835.invoke(), org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:793), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:97), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:708), com.optum.cirrus.isl.member.edi.util.applyMap.MapApplier$$EnhancerBySpringCGLIB$$ce0759b0.applyMapToFile(), com.optum.cirrus.isl.member.edi.service.v1.impl.ApplyMapServiceImpl.convertToJson(ApplyMapServiceImpl.java:53), com.optum.cirrus.isl.member.edi.service.v1.impl.ApplyMapServiceImpl$$FastClassBySpringCGLIB$$79020921.invoke(), org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:793), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:89), com.optum.cirrus.metrics.micrometer.annotations.aop.TimedAspect.executeMethod(TimedAspect.java:40), com.optum.cirrus.metrics.micrometer.annotations.aop.TimedAspect.around(TimedAspect.java:25), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:634), org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:624), org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:72), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:175), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:123), org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:388), org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:119), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:97), org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186), org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:763), org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:708), com.optum.cirrus.isl.member.edi.service.v1.impl.ApplyMapServiceImpl$$EnhancerBySpringCGLIB$$c9b1f03a.convertToJson(), com.optum.cirrus.isl.member.edi.util.queue.service.PersistentQueueMonitor.lambda$queueMonitor$0(PersistentQueueMonitor.java:66), com.optum.cirrus.isl.member.edi.util.queue.service.PersistentQueueRunnable.run(PersistentQueueRunnable.java:23), java.lang.Thread.run(Thread.java:750)]",Thunderstruck  (CMT),17-07-2023,Fixed,3-Minor Problem,,Design/Code Change,Internally Reported,,,,Viswanath Nadigadda,,2023.PI46.2,Accepted,23-10-2023
DE742058,File goes to  'Completed' when Rejecting the file which is in processing state (DM issues in Prod),"File goes to  'Completed' when Rejecting the file which is in processing stateSearch file in My Member file Queue select the file, navigates to 'Wait State Resolution' UIIn the action dropdown select 'Reject' and perform actionFile status moves to CompletedExpected: file should be in Rejected /cancelled state",Heimdalls,14-07-2023,Closed,3-Minor Problem,Production,Not a Defect,Customer Reported,8d437655934cfd5cfa66ba1e1dba10e5,,Incident,Dave Haas,,,Accepted,13-02-2024
DE742000,Duplicate members on Cirrus are impacting getFMB API's ability to obtain Member Surrogate Keys,Defect Description:Duplicate members are getting created during eligibility enrollment. ÿMembers have more than one assigned CIRRUS member ID.ÿTHIS IS IMPACTING 70+ Members.I [Payal Tyagi] shall provide examples of such members that have >1 Cirrus Member IDTAKE THIS ON PRIORITY PLEASEExpected Results:The getFMB API is able to retrieve a Member Surrogate Key for all members existing on the Cirrus applicationActual Results:The getFMB API is unable to retrieve the proper member Member Surrogate Key and present it in the response to API consumersChange Requirements:ABCContacts:Enrollment team - please update member mentioned below if find any issue please reach out to me.CHRISTY LOVETTE - 118673468VERONICA VALENCIA- 134033239OMAR ALCANTAR - 134033242IVAN ALCANTAR - 134033241ADAM GOLDSTEIN - 128794205JOANN MAYER- 141424533TRINITY SHOWERS - 128715140TIERANIE SHOWERS - 128715134Kaitlin Nielson -140530966ÿ,Ronin,14-07-2023,Closed,3-Minor Problem,Production,Duplicate,Customer Reported,4b3e0651934cf95c984fba1e1dba1048,,Incident,Aaron Gorman,,2023.PI47.2,Accepted,02-11-2023
DE741787,CMT: Activated a map without entering File names,"Branch- defect/akhare31/DE741787_activationissuewithoutnamematcherPR-DE741787: commitone by akhare31 ú Pull Request #540 ú cirrus-apps/cmt-ui-service (optum.com)Defect Details: Able to activate a map without entering File names.ÿIssue exist in Alpha environment as well.ÿSteps to reproduce:Create a Map and navigate to Map Details page.Open the drop down available at the top right corner and click on the Activate.In the Pop up window, do not enter any file name, leave it blank and click on Activate button.Expected Result: User should get an error and should not be allowed to Activate the Map.Actual Result: Map has got Activated with the success message.ÿÿDelimited MapÿActivate while create a mapÿInitially, it will give below error (Issue with error message as well)Enter something in text field and delete it and the click on Activate.",Thunderstruck  (CMT),14-07-2023,Submitted,3-Medium,,,Internally Reported,,,,Ayush Khare,,2023.PI45.4,Accepted,21-07-2023
DE741320,Missing Errors in Error Queue and  Transaction Dashboard - New Error Queue skipping ERR040452,"SA: Laura StrombergTA:Dev:PR:Branch:QE:PO:-----------**Already addressed in US5363155: Membership Error Queue: Persist error without metadata. US deployed to prod on 4/22. No errors reported after that deployement**ÿDescription: As a system, I need to ensure the correct errors are logged in the new membership error queue so the stats of the Transactional Dashboard are not displayed incorrectly.ÿÿOriginal defect # is DE711398.ÿIssue:The counts of errors are incorrect in the View Stats section of the UPS Transactional Dashboard for Transaction Types of 'Electronic Enrollment File' and 'Migration' due to ERR040452 not being logged correctly until 4/30. Prior to 4/30, the error was not being logged at all, but it seems like this has since been resolved and persisting correctly now. We need to ensure other errors/warnings are not missing as well due to the same issue.ÿÿRequirements:Analysis needs to be done to understand why ERR040452 was skipped, and if other errors and/or warnings (if any) are not being represented correctly in the membership error queue for the same reason. Ticket INC31559496 has been opened. Pending the outcome of the analysis, code changes may be necessary.ÿÿPlease see the attached email string for the details of the issue, along with the notes section.ÿÿExpected Result: All errors and warnings counts will be accurate in the View Stats section of the USP Transaction Dashboard UI for Electronic Enrollment File and Migration transaction types. ÿÿNote: (LS) the only edit schedule in production includes ERR040452 - it was loaded on 4/24/23.ÿ",QIB - Shazam,13-07-2023,Closed,3-Medium,,Duplicate,Internally Reported,,,,Danielle LaRose,,2023.PI45.4,Accepted,24-07-2023
DE740636,Level Funded USP | deleted planOption causing issues on the memGroupPremium tables/entityReserve,"Please assign to Heimdalls. Groups were changing planOptions and while Billing/BRMS was sending invoices to remove money from one planOption to another, the planOption was deleted while the MPR job was running which caused the transactions tied to that planOption not to flow to the memGroupPremium tables which is causing discrepancies in the entity reserve.",Heimdalls,12-07-2023,Closed,3-Minor Problem,Production,Not a Defect,Customer Reported,a996734893bbe554fa66ba1e1dba1088,,Incident,,,,Accepted,12-10-2023
